ID,Category,Difficulty,Question,ChoiceA,ChoiceB,ChoiceC,ChoiceD,CorrectIndex,Hint,Tags
495,歴史,3,イギリスの産業革命で重要だった繊維産業の素材は？,綿,羊毛,麻,絹,0,機械化が進んだ産業,世界史
496,歴史,1,古代ローマの公共施設として代表的なのは？,浴場,灯台,学校,水族館,0,生活に欠かせない設備,世界史
497,歴史,1,縄文人がよく利用した食材は？,木の実,牛肉,とうもろこし,米,0,自然採集が中心,日本史
498,歴史,2,ポルトガル船が日本に来航したのは何時代？,室町時代,戦国時代,江戸時代,奈良時代,0,鉄砲伝来の背景,日本史
499,歴史,2,フランス革命後の処刑方法として広まった道具は？,ギロチン,火縄銃,弓,投石機,0,迅速な処刑方法として有名,世界史
500,歴史,3,明治時代の近代化政策で鉄道が最初に開通した区間は？,新橋〜横浜,京都〜大阪,仙台〜青森,名古屋〜岐阜,0,1872年に開業,日本史
501,雑学,1,世界で一番面積が大きい国は？,ロシア,中国,アメリカ,カナダ,0,国土がとても広い,地理
502,雑学,1,人が最初に感じる味覚は？,甘味,酸味,苦味,辛味,0,赤ちゃんの好む味,科学
503,雑学,1,地球の海が青く見えるのは？,光の散乱,海の色,空の映り込み,魚の光,0,光の性質による,自然
504,雑学,1,世界で最も人口が多い国は？,中国,インド,アメリカ,インドネシア,0,10億人以上の国,地理
505,雑学,2,ハチが蜜を集めるのは何のため？,食料と巣作り,遊び,冬眠,仲間探し,0,生存に必要,動物
506,雑学,2,地球の大気の約78%を占める気体は？,窒素,酸素,二酸化炭素,アルゴン,0,ほとんどがこれ,科学
507,雑学,2,虹が見えるのはどういう時？,雨上がりの太陽,夜の月,風が強い時,雪の日,0,光と水滴が関係,自然
508,雑学,2,体の中で一番重い臓器は？,肝臓,心臓,肺,腎臓,0,解毒にも関わる,人体
509,雑学,2,コーヒーの苦味成分の主な物質は？,カフェイン,タンパク質,ビタミン,酸素,0,覚醒作用でも有名,飲食
510,雑学,2,猫が喉を鳴らすのはどんな時？,安心,怒り,空腹,寒さ,0,リラックスの合図,動物
511,雑学,3,海の潮の満ち引きの原因は？,月の引力,地熱,風,海流,0,天体の力が作用する,自然
512,雑学,3,寿命が最も長いとされる動物は？,ゾウガメ,ライオン,チンパンジー,ワニ,0,200年近く生きることも,動物
513,雑学,3,地球で一番深い場所は？,マリアナ海溝,黒海,カリブ海,地中海,0,1万メートル近い深さ,地理
514,雑学,3,光の速さに最も近いものは？,電波,音波,風,水流,0,宇宙空間を進む速さ,科学
515,雑学,3,植物の根が水を吸う力の主な要因は？,浸透圧,重力,空気圧,磁力,0,水分がひっぱられる力,生物
516,雑学,1,日本で一番高い山は？,富士山,北岳,槍ヶ岳,白山,0,標高3776m,日本
517,雑学,1,日本の国鳥は？,キジ,スズメ,ツル,フクロウ,0,昔話でも登場,日本
518,雑学,2,ペンギンが住んでいる地域は？,南極周辺,北極,熱帯だけ,砂漠,0,寒さに強い鳥,動物
519,雑学,2,風鈴の音が涼しく感じる理由は？,高い音の効果,風速の変化,温度が下がる,色が青い,0,心理的な涼しさ,文化
520,雑学,2,黒い服が太陽の下で暑くなるのは？,光を吸収する,冷気を吸う,湿度が高い,風を止める,0,色と光の関係,科学
521,雑学,1,地球の陸地で最も広いのは？,ユーラシア大陸,アフリカ大陸,北アメリカ大陸,南アメリカ大陸,0,世界最大の大陸,地理
522,雑学,1,カエルが鳴く目的は？,仲間を呼ぶ,敵を呼ぶ,寒さ対策,水を探す,0,繁殖行動の一つ,動物
523,雑学,1,人間の体の約60%を占めるのは？,水,脂肪,骨,糖,0,生命維持に必要,人体
524,雑学,1,地球が丸いことを最初に証明した方法は？,船の水平線,音の反響,色の変化,風の向き,0,水平線に消える姿がヒント,地理
525,雑学,2,雷の音が遅れて聞こえる理由は？,音が遅い,光が遅い,雲が薄い,空気が固い,0,光より音の速度が小さい,自然
526,雑学,2,コアラが1日の大半を眠る理由は？,エサの栄養が低い,夜行性,寒さ,天敵,0,ユーカリはエネルギーが少ない,動物
527,雑学,2,ヨーグルトが体に良い理由は？,乳酸菌,炭酸ガス,砂糖,鉄分,0,腸内環境を整える,食品
528,雑学,2,砂漠で昼は暑く夜は寒いのは？,湿度が低い,火山が近い,風が強い,土が少ない,0,熱が逃げやすい環境,自然
529,雑学,2,アリが道に並んで歩く理由は？,匂いの道筋,風向き,星の位置,振動,0,フェロモンがポイント,動物
530,雑学,2,深海魚が暗闇で暮らせる理由は？,発光,寒さ,高温,重さ,0,自分で光る種類もいる,自然
531,雑学,3,人間が寒いと震える理由は？,体温維持,筋力増強,酸素不足,光反応,0,熱を作ろうとする反応,人体
532,雑学,3,地球の自転速度は赤道上でどれくらい？,約1700km/h,約170km/h,約17km/h,約1km/h,0,かなり高速で回っている,地理
533,雑学,3,エベレストより高い山は？,オリンポス山,デナリ,富士山,六甲山,0,地球外には存在,宇宙
534,雑学,3,脳が最もエネルギーとして使うのは？,ブドウ糖,脂肪酸,水,ビタミン,0,不足すると集中力低下,人体
535,雑学,3,オーロラが発生する原因は？,太陽風と大気,海流,地震,極寒,0,宇宙からのエネルギー,自然
536,雑学,1,鳥が渡りをする理由は？,餌と気候,遊び,敵回避,重力,0,生存に有利な環境へ,動物
537,雑学,1,牛乳を温めるとできる膜は？,タンパク質,砂糖,油,水,0,成分が固まったもの,食品
538,雑学,2,山ができる主な原因は？,プレート運動,風の力,雪,雷,0,地球内部の動き,地学
539,雑学,2,飛行機が高度を上げるとどうなる？,気圧が下がる,空気が濃い,熱が上がる,音が速い,0,耳がつまる原因,科学
540,雑学,2,太陽が赤く見える夕方の理由は？,光の散乱,太陽が冷える,雲の熱,風速の影響,0,青い光が届きにくい,自然
541,雑学,1,南極に住んでいる動物は？,ペンギン,北極グマ,トナカイ,オオカミ,0,寒さに強い鳥,自然
542,雑学,1,人間の体で最も硬い部分は？,歯のエナメル質,頭蓋骨,爪,かかと,0,骨より硬い,人体
543,雑学,1,バナナが曲がる理由は？,太陽に向かう,土に向かう,水分,温度,0,上に伸びようとする性質,植物
544,雑学,1,日本で一番長い川は？,信濃川,利根川,淀川,阿武隈川,0,本州を流れる大河,日本
545,雑学,2,コーヒーが香る理由は？,焙煎の香り,水の香り,油の匂い,鉄分,0,加熱で成分が広がる,食品
546,雑学,2,星が瞬いて見える理由は？,大気の揺らぎ,星の震え,光の遅延,風の強さ,0,地球側の原因,宇宙
547,雑学,2,月の表面に大きな黒い模様があるのは？,玄武岩,湖,影,雲,0,噴き出した溶岩の跡,天体
548,雑学,2,牛肉が赤く見える理由は？,ミオグロビン,鉄分が多い,脂が白い,酸素不足,0,筋肉中のたんぱく質,食品
549,雑学,2,世界で最も深い湖は？,バイカル湖,カスピ海,ビクトリア湖,タンガニーカ湖,0,シベリアにある湖,地理
550,雑学,2,昆虫が脱皮する目的は？,成長するため,休むため,逃げるため,気温調整,0,体を大きくする仕組み,動物
551,雑学,3,鳥が飛ぶために重要な骨は？,胸骨,足骨,尾骨,頭骨,0,翼を動かす筋肉がつく場所,動物
552,雑学,3,地球の内部で最も温度が高いのは？,内核,外核,マントル,地殻,0,中心部の金属球,地学
553,雑学,3,地球の大気圏はどれくらいの高さまで？,約100km,約1km,約10km,約500km,0,宇宙との境界の目安,科学
554,雑学,3,イルカが音で周囲を知るしくみは？,反響定位,赤外線,磁場感知,静電感知,0,超音波を使う,動物
555,雑学,3,夜空で最も明るく見える恒星は？,シリウス,ベガ,アルタイル,カペラ,0,おおいぬ座の星,宇宙
556,雑学,1,緑茶が苦くなる原因は？,カテキン,砂糖,塩分,鉄分,0,抽出しすぎると増える,食品
557,雑学,1,ハチミツが腐りにくい理由は？,水分が少ない,砂糖が多い,冷たい,光が反射,0,保存性の高さの秘密,食品
558,雑学,2,温泉の色が変わる理由は？,成分の違い,光不足,風の強さ,湯気,0,鉄や硫黄の含有量,自然
559,雑学,2,日本で一番面積の小さい都道府県は？,香川県,沖縄県,大阪府,富山県,0,四国の北東部,日本
560,雑学,2,船が海に浮く理由は？,浮力,風力,水圧,温度差,0,重さと体積の関係,科学
561,雑学,1,冬に空気が乾燥しやすい理由は？,水分が少ない,風が弱い,雲が重い,海が遠い,0,気温が低いと水蒸気も減る,自然
562,雑学,1,レモンが酸っぱい主な成分は？,クエン酸,ビタミンA,糖分,鉄分,0,酸味の代表的な物質,食品
563,雑学,1,時計の針が右回りなのは何の影響？,太陽の動き,月の動き,潮の満ち引き,風向き,0,北半球から見た太陽の動き,文化
564,雑学,1,金魚が赤いのはどんな理由？,色素,睡眠,水温,匂い,0,品種改良で生まれた色,生物
565,雑学,2,海の水がしょっぱいのはなぜ？,塩が溶けている,深さがある,泡が多い,太陽が強い,0,陸の成分が運ばれる,自然
566,雑学,2,ジャガイモが緑になる原因は？,光に当たる,熱が強い,水が多い,風が吹く,0,毒素が増えることも,食品
567,雑学,2,猫のヒゲは何に役立つ？,距離感,音量調整,体温調節,睡眠,0,すき間の幅を知るセンサー,動物
568,雑学,2,乾電池の電気が出る仕組みは？,化学反応,風力,温度差,光反射,0,内部で起こる反応が電流に,科学
569,雑学,2,火山の噴火で出てくる灰を何という？,火山灰,黒土,石粉,風砂,0,空を覆うこともある,自然
570,雑学,2,人が赤面する主な原因は？,血流が増える,酸素不足,脂肪減少,汗の蒸発,0,緊張や感情の反応,人体
571,雑学,3,宇宙空間で音が聞こえないのは？,空気がない,温度が低い,光が強い,重力が弱い,0,音は空気の振動,宇宙
572,雑学,3,砂漠に緑の植物が少ない理由は？,雨が少ない,土が硬い,夜が短い,月が明るい,0,水不足が最大の要因,自然
573,雑学,3,カメレオンが色を変える主な目的は？,気分や体温調整,夜の照明,走る速度,睡眠時間,0,擬態以外の理由もある,動物
574,雑学,3,世界で最も面積が大きい湖は？,カスピ海,バイカル湖,琵琶湖,ビクトリア湖,0,「海」とついても湖扱い,地理
575,雑学,3,月の裏側が地球から見えない理由は？,自転と公転が同期,光が弱い,影が濃い,風がない,0,同じ面を向け続ける,天体
576,雑学,1,地球に四季がある原因は？,地軸の傾き,月の距離,海の深さ,空気の色,0,太陽光の当たり方が変わる,科学
577,雑学,1,ミツバチが巣で踊るのは何のため？,情報交換,遊び,休憩,温度調整,0,蜜の場所を仲間に伝える,動物
578,雑学,2,雪の結晶が六角形になりやすい理由は？,水分子の形,空気圧,風向き,温度固定,0,H2Oの構造による,自然
579,雑学,2,空が青く見える理由は？,光の散乱,海の色反射,大気の成分,山の影,0,青い光が届きやすい,科学
580,雑学,2,地震の「震源の深さ」が深いほどどうなる？,揺れが広く弱くなる,揺れが狭く強くなる,音が高くなる,雷が増える,0,深いほど地表の揺れは弱め,自然
581,雑学,1,卵の殻が白いか茶色かの違いは？,鶏の種類,餌の色,温度の差,湿度の差,0,品種による違い,動物
582,雑学,1,海で波ができる主な原因は？,風,月光,温度,魚の動き,0,海面を押し動かす力,自然
583,雑学,1,植物が夜に行う主な働きは？,呼吸,光合成,発光,脱皮,0,酸素を使う働き,植物
584,雑学,1,日本で一番短い名前の県庁所在地がある県は？,三重県,愛知県,福井県,群馬県,0,漢字1文字,日本
585,雑学,2,金属がサビる最大の原因は？,酸素と水,光不足,重力,音,0,化学反応の一種,科学
586,雑学,2,エネルギーが一番多い栄養素は？,脂質,炭水化物,ビタミン,水分,0,1gあたりの熱量が高い,食品
